GEO_PICT,signal,TIME_PERIOD,OBS_VALUE
AS,land,1929,-0.3
AS,land,1930,-0.3
AS,land,1931,-0.2
AS,land,1932,-0.2
AS,land,1933,-0.6
AS,land,1934,-0.4
AS,land,1935,-0.4
AS,land,1936,-0.3
AS,land,1937,-0.3
AS,land,1938,-0.4
AS,land,1939,-0.6
AS,land,1940,0
AS,land,1941,0.1
AS,land,1942,0
AS,land,1943,-0.1
AS,land,1944,0.1
AS,land,1945,0.1
AS,land,1946,0.2
AS,land,1947,0.1
AS,land,1948,-0.2
AS,land,1949,-0.2
AS,land,1950,-0.4
AS,land,1951,-0.1
AS,land,1952,0
AS,land,1953,0.1
AS,land,1954,-0.1
AS,land,1955,-0.4
AS,land,1956,-0.4
AS,land,1957,-0.2
AS,land,1958,0
AS,land,1959,0.1
AS,land,1960,-0.1
AS,land,1961,0
AS,land,1962,-0.1
AS,land,1963,0
AS,land,1964,-0.2
AS,land,1965,-0.3
AS,land,1966,0.1
AS,land,1967,-0.3
AS,land,1968,-0.1
AS,land,1969,0.3
AS,land,1970,0
AS,land,1971,-0.3
AS,land,1972,-0.2
AS,land,1973,0
AS,land,1974,-0.4
AS,land,1975,-0.4
AS,land,1976,-0.4
AS,land,1977,0
AS,land,1978,0
AS,land,1979,0
AS,land,1980,0.2
AS,land,1981,-0.1
AS,land,1982,0
AS,land,1983,-0.2
AS,land,1984,0
AS,land,1985,-0.2
AS,land,1986,0
AS,land,1987,0
AS,land,1988,0.1
AS,land,1989,-0.2
AS,land,1990,0.1
AS,land,1991,0.4
AS,land,1992,0.2
AS,land,1993,0.1
AS,land,1994,0.3
AS,land,1995,0.3
AS,land,1996,0.1
AS,land,1997,-0.1
AS,land,1998,-0.2
AS,land,1999,0
AS,land,2000,0.2
AS,land,2001,0.2
AS,land,2002,0.4
AS,land,2003,0.5
AS,land,2004,0.5
AS,land,2005,0.6
AS,land,2006,0.5
AS,land,2007,0.5
AS,land,2008,0
AS,land,2009,0.4
AS,land,2010,0.4
AS,land,2011,0
AS,land,2012,0.4
AS,land,2013,0.5
AS,land,2014,0.6
AS,land,2015,0.5
AS,land,2016,0.6
AS,land,2017,0.6
AS,land,2018,0.6
AS,land,2019,0.7
AS,land,2020,0.6
AS,land,2021,0.3
AS,land,2022,0.2
AS,land,2023,0.6
AS,land,2024,0.8
AS,land,2025,0.5
NU,land,1850,-0.1
NU,land,1851,-0.4
NU,land,1852,0
NU,land,1853,0.7
NU,land,1854,0.4
NU,land,1855,-0.2
NU,land,1856,0
NU,land,1857,-0.3
NU,land,1858,-0.2
NU,land,1859,0.2
NU,land,1860,0
NU,land,1861,-0.4
NU,land,1862,-0.2
NU,land,1863,-0.3
NU,land,1864,0
NU,land,1865,0
NU,land,1866,-0.1
NU,land,1867,0
NU,land,1868,0.2
NU,land,1869,0.1
NU,land,1870,0.1
NU,land,1871,0.4
NU,land,1872,0.3
NU,land,1873,-0.1
NU,land,1874,0.3
NU,land,1875,0.2
NU,land,1876,0.2
NU,land,1877,-0.3
NU,land,1878,-0.2
NU,land,1879,0.1
NU,land,1880,0.1
NU,land,1881,0.1
NU,land,1882,0.2
NU,land,1883,-0.4
NU,land,1884,-0.5
NU,land,1885,-0.8
NU,land,1886,-0.5
NU,land,1887,-0.3
NU,land,1888,-0.5
NU,land,1889,-0.2
NU,land,1890,-0.2
NU,land,1891,-0.4
NU,land,1892,-0.2
NU,land,1893,-0.5
NU,land,1894,-0.2
NU,land,1895,-0.1
NU,land,1896,-0.6
NU,land,1897,-0.4
NU,land,1898,0
NU,land,1899,0.1
NU,land,1900,-0.1
NU,land,1901,0.4
NU,land,1902,-0.7
NU,land,1903,-0.2
NU,land,1904,-0.4
NU,land,1905,-0.7
NU,land,1906,0
NU,land,1907,-0.5
NU,land,1908,-0.5
NU,land,1909,-0.6
NU,land,1910,-0.5
NU,land,1911,-0.5
NU,land,1912,-0.4
NU,land,1913,-0.5
NU,land,1914,-0.2
NU,land,1915,-0.1
NU,land,1916,0.2
NU,land,1917,-0.3
NU,land,1918,-0.4
NU,land,1919,-0.9
NU,land,1920,-0.5
NU,land,1921,-0.4
NU,land,1922,0
NU,land,1923,-0.4
NU,land,1924,0
NU,land,1925,-0.3
NU,land,1926,-0.5
NU,land,1927,-0.2
NU,land,1928,-0.3
NU,land,1929,-0.3
NU,land,1930,-0.6
NU,land,1931,-0.5
NU,land,1932,-0.1
NU,land,1933,-0.5
NU,land,1934,-0.4
NU,land,1935,-0.4
NU,land,1936,-0.2
NU,land,1937,-0.3
NU,land,1938,-0.2
NU,land,1939,-0.4
NU,land,1940,-0.3
NU,land,1941,-0.1
NU,land,1942,0.3
NU,land,1943,0.5
NU,land,1944,0.4
NU,land,1945,0.2
NU,land,1946,0.3
NU,land,1947,0.2
NU,land,1948,-0.2
NU,land,1949,-0.1
NU,land,1950,0.2
NU,land,1951,0
NU,land,1952,0.3
NU,land,1953,0.1
NU,land,1954,0.1
NU,land,1955,-0.1
NU,land,1956,0
NU,land,1957,-0.2
NU,land,1958,-0.2
NU,land,1959,0.1
NU,land,1960,0
NU,land,1961,0.2
NU,land,1962,-0.1
NU,land,1963,0
NU,land,1964,0
NU,land,1965,-0.3
NU,land,1966,-0.1
NU,land,1967,-0.2
NU,land,1968,0.2
NU,land,1969,0.1
NU,land,1970,0.2
NU,land,1971,0.1
NU,land,1972,-0.1
NU,land,1973,0.4
NU,land,1974,0.1
NU,land,1975,0
NU,land,1976,-0.2
NU,land,1977,-0.3
NU,land,1978,-0.1
NU,land,1979,-0.1
NU,land,1980,0.1
NU,land,1981,-0.1
NU,land,1982,-0.1
NU,land,1983,-0.3
NU,land,1984,0
NU,land,1985,-0.2
NU,land,1986,-0.3
NU,land,1987,-0.4
NU,land,1988,0.3
NU,land,1989,0
NU,land,1990,0
NU,land,1991,0.3
NU,land,1992,0.2
NU,land,1993,0
NU,land,1994,0.1
NU,land,1995,0.3
NU,land,1996,0.3
NU,land,1997,-0.2
NU,land,1998,-0.3
NU,land,1999,0.4
NU,land,2000,0.5
NU,land,2001,0.2
NU,land,2002,0.4
NU,land,2003,0.4
NU,land,2004,0.6
NU,land,2005,0.6
NU,land,2006,0.5
NU,land,2007,0.5
NU,land,2008,0.3
NU,land,2009,0.4
NU,land,2010,0.7
NU,land,2011,0.5
NU,land,2012,0.4
NU,land,2013,0.6
NU,land,2014,0.6
NU,land,2015,0.1
NU,land,2016,0.4
NU,land,2017,0.8
NU,land,2018,0.6
NU,land,2019,0.7
NU,land,2020,0.7
NU,land,2021,0.7
NU,land,2022,0.7
NU,land,2023,0.5
NU,land,2024,0.6
NU,land,2025,0.5
NR,land,1850,0.3
NR,land,1851,-0.2
NR,land,1852,0.2
NR,land,1853,0.2
NR,land,1854,0.3
NR,land,1855,0.2
NR,land,1856,-0.1
NR,land,1857,-0.2
NR,land,1858,0
NR,land,1859,0.4
NR,land,1860,-0.1
NR,land,1861,-0.4
NR,land,1862,-0.1
NR,land,1863,-0.1
NR,land,1864,0
NR,land,1865,0
NR,land,1866,0
NR,land,1867,-0.2
NR,land,1868,-0.1
NR,land,1869,-0.1
NR,land,1870,-0.7
NR,land,1871,-0.2
NR,land,1872,-0.2
NR,land,1873,-0.5
NR,land,1874,-0.1
NR,land,1875,-0.2
NR,land,1876,-0.3
NR,land,1877,-0.4
NR,land,1878,-0.4
NR,land,1879,-0.7
NR,land,1880,-0.4
NR,land,1881,0.2
NR,land,1882,0.5
NR,land,1883,-0.1
NR,land,1884,0
NR,land,1885,-0.3
NR,land,1886,-0.4
NR,land,1887,-0.5
NR,land,1888,0
NR,land,1889,-0.5
NR,land,1890,-0.3
NR,land,1891,0
NR,land,1892,0.1
NR,land,1893,-0.2
NR,land,1894,-0.1
NR,land,1895,-0.1
NR,land,1896,-0.2
NR,land,1897,-0.1
NR,land,1898,-0.4
NR,land,1899,-0.1
NR,land,1900,0.3
NR,land,1901,0.1
NR,land,1902,-0.4
NR,land,1903,-0.2
NR,land,1904,-0.5
NR,land,1905,-0.3
NR,land,1906,-0.6
NR,land,1907,-0.3
NR,land,1908,-0.8
NR,land,1909,-0.8
NR,land,1910,-1.3
NR,land,1911,-0.7
NR,land,1912,-0.4
NR,land,1913,-0.5
NR,land,1914,-0.2
NR,land,1915,-0.5
NR,land,1916,-1.3
NR,land,1917,-2
NR,land,1918,-0.6
NR,land,1919,-1.1
NR,land,1920,-0.4
NR,land,1921,-0.5
NR,land,1922,-0.4
NR,land,1923,-0.2
NR,land,1924,-0.4
NR,land,1925,-0.7
NR,land,1926,-0.4
NR,land,1927,-0.8
NR,land,1928,-0.3
NR,land,1929,-0.2
NR,land,1930,-0.2
NR,land,1931,-0.2
NR,land,1932,-0.3
NR,land,1933,-0.9
NR,land,1934,-0.9
NR,land,1935,-0.4
NR,land,1936,-0.4
NR,land,1937,-0.5
NR,land,1938,-0.7
NR,land,1939,-0.4
NR,land,1940,0
NR,land,1941,0.2
NR,land,1942,0
NR,land,1943,-0.3
NR,land,1944,0.1
NR,land,1945,-0.2
NR,land,1946,0.1
NR,land,1947,-0.1
NR,land,1948,-0.8
NR,land,1949,-0.9
NR,land,1950,-0.9
NR,land,1951,-0.3
NR,land,1952,-0.4
NR,land,1953,-0.4
NR,land,1954,-0.6
NR,land,1955,-0.9
NR,land,1956,-0.6
NR,land,1957,-0.6
NR,land,1958,0
NR,land,1959,-0.2
NR,land,1960,-0.4
NR,land,1961,-0.5
NR,land,1962,-0.4
NR,land,1963,-0.3
NR,land,1964,-0.9
NR,land,1965,-0.6
NR,land,1966,0
NR,land,1967,-0.3
NR,land,1968,-0.2
NR,land,1969,0.5
NR,land,1970,-0.3
NR,land,1971,-0.8
NR,land,1972,-0.2
NR,land,1973,-0.4
NR,land,1974,-0.7
NR,land,1975,-1
NR,land,1976,-0.4
NR,land,1977,0.1
NR,land,1978,0.1
NR,land,1979,0.2
NR,land,1980,0.4
NR,land,1981,0
NR,land,1982,0.3
NR,land,1983,-0.2
NR,land,1984,-0.3
NR,land,1985,-0.3
NR,land,1986,0.2
NR,land,1987,0.1
NR,land,1988,-0.1
NR,land,1989,-0.3
NR,land,1990,0.4
NR,land,1991,0.5
NR,land,1992,0.1
NR,land,1993,0.1
NR,land,1994,0.3
NR,land,1995,0.4
NR,land,1996,0.1
NR,land,1997,0.2
NR,land,1998,-0.4
NR,land,1999,-0.6
NR,land,2000,-0.4
NR,land,2001,0.2
NR,land,2002,0.6
NR,land,2003,0.8
NR,land,2004,0.7
NR,land,2005,0.7
NR,land,2006,0.5
NR,land,2007,0.4
NR,land,2008,-0.5
NR,land,2009,0.5
NR,land,2010,0
NR,land,2011,-0.4
NR,land,2012,0.1
NR,land,2013,0.3
NR,land,2014,0.8
NR,land,2015,0.7
NR,land,2016,0.7
NR,land,2017,0.5
NR,land,2018,0.8
NR,land,2019,0.9
NR,land,2020,0.6
NR,land,2021,0
NR,land,2022,-0.2
NR,land,2023,0.7
NR,land,2024,1.1
NR,land,2025,0.3
KI,land,1850,0.1
KI,land,1851,-0.5
KI,land,1852,-0.1
KI,land,1853,0
KI,land,1854,0
KI,land,1855,0.2
KI,land,1856,-0.4
KI,land,1857,-0.6
KI,land,1858,-0.1
KI,land,1859,0.2
KI,land,1860,-0.4
KI,land,1861,-0.5
KI,land,1862,-0.4
KI,land,1863,-0.4
KI,land,1864,-0.3
KI,land,1865,-0.3
KI,land,1866,-0.3
KI,land,1867,-0.4
KI,land,1868,-0.4
KI,land,1869,-0.5
KI,land,1870,-1
KI,land,1871,-0.3
KI,land,1872,-0.5
KI,land,1873,-0.6
KI,land,1874,-0.5
KI,land,1875,-0.4
KI,land,1876,-0.4
KI,land,1877,0.2
KI,land,1878,-0.2
KI,land,1879,-0.9
KI,land,1880,-0.4
KI,land,1881,0.1
KI,land,1882,0.3
KI,land,1883,0
KI,land,1884,0.1
KI,land,1885,0
KI,land,1886,-0.7
KI,land,1887,-1
KI,land,1888,0.2
KI,land,1889,-0.5
KI,land,1890,-0.8
KI,land,1891,-0.2
KI,land,1892,-0.5
KI,land,1893,-0.6
KI,land,1894,-0.5
KI,land,1895,-0.2
KI,land,1896,0
KI,land,1897,-0.2
KI,land,1898,-0.7
KI,land,1899,-0.2
KI,land,1900,0.4
KI,land,1901,-0.1
KI,land,1902,0.1
KI,land,1903,-0.1
KI,land,1904,-0.6
KI,land,1905,0.2
KI,land,1906,-0.5
KI,land,1907,-0.3
KI,land,1908,-0.9
KI,land,1909,-1
KI,land,1910,-1.4
KI,land,1911,-0.6
KI,land,1912,-0.1
KI,land,1913,-0.4
KI,land,1914,0.2
KI,land,1915,-0.2
KI,land,1916,-1.5
KI,land,1917,-2.3
KI,land,1918,-0.3
KI,land,1919,-0.7
KI,land,1920,-0.3
KI,land,1921,-0.7
KI,land,1922,-0.6
KI,land,1923,-0.3
KI,land,1924,-0.6
KI,land,1925,-0.6
KI,land,1926,-0.2
KI,land,1927,-0.8
KI,land,1928,-0.4
KI,land,1929,-0.3
KI,land,1930,0.1
KI,land,1931,-0.2
KI,land,1932,-0.5
KI,land,1933,-1.1
KI,land,1934,-0.9
KI,land,1935,-0.5
KI,land,1936,-0.4
KI,land,1937,-0.5
KI,land,1938,-1.1
KI,land,1939,-0.6
KI,land,1940,0.4
KI,land,1941,0.7
KI,land,1942,-0.1
KI,land,1943,-0.7
KI,land,1944,-0.1
KI,land,1945,-0.5
KI,land,1946,0
KI,land,1947,0
KI,land,1948,-0.6
KI,land,1949,-0.8
KI,land,1950,-1.1
KI,land,1951,-0.1
KI,land,1952,-0.2
KI,land,1953,0
KI,land,1954,-0.6
KI,land,1955,-1
KI,land,1956,-0.8
KI,land,1957,-0.1
KI,land,1958,0.4
KI,land,1959,-0.1
KI,land,1960,-0.4
KI,land,1961,-0.4
KI,land,1962,-0.5
KI,land,1963,-0.2
KI,land,1964,-0.8
KI,land,1965,-0.1
KI,land,1966,0.3
KI,land,1967,-0.2
KI,land,1968,-0.1
KI,land,1969,0.6
KI,land,1970,-0.3
KI,land,1971,-1
KI,land,1972,0.2
KI,land,1973,-0.5
KI,land,1974,-0.9
KI,land,1975,-1.2
KI,land,1976,-0.5
KI,land,1977,0.2
KI,land,1978,0
KI,land,1979,0.2
KI,land,1980,0.4
KI,land,1981,-0.1
KI,land,1982,0.5
KI,land,1983,0
KI,land,1984,-0.5
KI,land,1985,-0.4
KI,land,1986,0.2
KI,land,1987,0.6
KI,land,1988,-0.4
KI,land,1989,-0.6
KI,land,1990,0.5
KI,land,1991,0.7
KI,land,1992,0.5
KI,land,1993,0.4
KI,land,1994,0.6
KI,land,1995,0.4
KI,land,1996,-0.1
KI,land,1997,0.6
KI,land,1998,-0.3
KI,land,1999,-0.9
KI,land,2000,-0.7
KI,land,2001,0
KI,land,2002,0.7
KI,land,2003,0.6
KI,land,2004,0.7
KI,land,2005,0.5
KI,land,2006,0.4
KI,land,2007,0.1
KI,land,2008,-0.8
KI,land,2009,0.4
KI,land,2010,-0.2
KI,land,2011,-0.6
KI,land,2012,0
KI,land,2013,0.1
KI,land,2014,0.7
KI,land,2015,1.2
KI,land,2016,0.7
KI,land,2017,0.3
KI,land,2018,0.6
KI,land,2019,0.9
KI,land,2020,0.3
KI,land,2021,-0.2
KI,land,2022,-0.6
KI,land,2023,0.7
KI,land,2024,0.9
KI,land,2025,0
TV,land,1850,0
TV,land,1851,-0.4
TV,land,1852,-0.1
TV,land,1853,-0.1
TV,land,1854,0
TV,land,1855,-0.2
TV,land,1856,-0.3
TV,land,1857,-0.5
TV,land,1858,-0.2
TV,land,1859,0.2
TV,land,1860,-0.2
TV,land,1861,-0.2
TV,land,1862,-0.1
TV,land,1863,0
TV,land,1864,0
TV,land,1865,0
TV,land,1866,0
TV,land,1867,0
TV,land,1868,0.1
TV,land,1869,0.2
TV,land,1870,-0.2
TV,land,1871,0
TV,land,1872,0
TV,land,1873,-0.3
TV,land,1874,-0.1
TV,land,1875,-0.3
TV,land,1876,-0.3
TV,land,1877,-0.2
TV,land,1878,-0.2
TV,land,1879,-0.5
TV,land,1880,-0.5
TV,land,1881,0.1
TV,land,1882,0.2
TV,land,1883,-0.3
TV,land,1884,-0.4
TV,land,1885,-0.4
TV,land,1886,-0.5
TV,land,1887,-0.5
TV,land,1888,-0.1
TV,land,1889,-0.4
TV,land,1890,-0.7
TV,land,1891,-0.4
TV,land,1892,-0.2
TV,land,1893,-0.6
TV,land,1894,-0.3
TV,land,1895,-0.3
TV,land,1896,-0.3
TV,land,1897,-0.1
TV,land,1898,-0.4
TV,land,1899,-0.3
TV,land,1900,0.1
TV,land,1901,0
TV,land,1902,-0.4
TV,land,1903,-0.3
TV,land,1904,-0.7
TV,land,1905,-0.3
TV,land,1906,-0.5
TV,land,1907,-0.4
TV,land,1908,-0.6
TV,land,1909,-0.8
TV,land,1910,-1.1
TV,land,1911,-0.7
TV,land,1912,-0.4
TV,land,1913,-0.6
TV,land,1914,-0.4
TV,land,1915,-0.3
TV,land,1916,-1
TV,land,1917,-1.5
TV,land,1918,-0.6
TV,land,1919,-0.9
TV,land,1920,-0.5
TV,land,1921,-0.5
TV,land,1922,-0.4
TV,land,1923,-0.4
TV,land,1924,-0.4
TV,land,1925,-0.5
TV,land,1926,-0.3
TV,land,1927,-0.6
TV,land,1928,-0.3
TV,land,1929,-0.3
TV,land,1930,-0.2
TV,land,1931,-0.2
TV,land,1932,-0.3
TV,land,1933,-0.7
TV,land,1934,-0.6
TV,land,1935,-0.4
TV,land,1936,-0.4
TV,land,1937,-0.4
TV,land,1938,-0.6
TV,land,1939,-0.5
TV,land,1940,0.1
TV,land,1941,0.3
TV,land,1942,0
TV,land,1943,-0.1
TV,land,1944,0.1
TV,land,1945,0
TV,land,1946,0.2
TV,land,1947,0
TV,land,1948,-0.3
TV,land,1949,-0.4
TV,land,1950,-0.7
TV,land,1951,-0.2
TV,land,1952,-0.2
TV,land,1953,-0.2
TV,land,1954,-0.5
TV,land,1955,-0.7
TV,land,1956,-0.6
TV,land,1957,-0.4
TV,land,1958,-0.1
TV,land,1959,-0.2
TV,land,1960,-0.3
TV,land,1961,-0.4
TV,land,1962,-0.4
TV,land,1963,-0.3
TV,land,1964,-0.6
TV,land,1965,-0.5
TV,land,1966,-0.1
TV,land,1967,-0.4
TV,land,1968,-0.3
TV,land,1969,0.3
TV,land,1970,-0.2
TV,land,1971,-0.6
TV,land,1972,-0.1
TV,land,1973,-0.2
TV,land,1974,-0.5
TV,land,1975,-0.7
TV,land,1976,-0.4
TV,land,1977,0.1
TV,land,1978,0
TV,land,1979,0.1
TV,land,1980,0.2
TV,land,1981,-0.1
TV,land,1982,0.1
TV,land,1983,-0.2
TV,land,1984,-0.1
TV,land,1985,-0.2
TV,land,1986,0
TV,land,1987,0.1
TV,land,1988,0
TV,land,1989,-0.2
TV,land,1990,0.3
TV,land,1991,0.4
TV,land,1992,0.2
TV,land,1993,0.1
TV,land,1994,0.3
TV,land,1995,0.4
TV,land,1996,0.1
TV,land,1997,0.1
TV,land,1998,-0.1
TV,land,1999,-0.2
TV,land,2000,-0.1
TV,land,2001,0.2
TV,land,2002,0.5
TV,land,2003,0.6
TV,land,2004,0.6
TV,land,2005,0.5
TV,land,2006,0.5
TV,land,2007,0.4
TV,land,2008,-0.1
TV,land,2009,0.4
TV,land,2010,0.2
TV,land,2011,-0.2
TV,land,2012,0.3
TV,land,2013,0.4
TV,land,2014,0.6
TV,land,2015,0.6
TV,land,2016,0.7
TV,land,2017,0.5
TV,land,2018,0.6
TV,land,2019,0.8
TV,land,2020,0.6
TV,land,2021,0.2
TV,land,2022,0
TV,land,2023,0.7
TV,land,2024,0.9
TV,land,2025,0.5
PG,land,1850,-0.1
PG,land,1851,0.3
PG,land,1852,0.1
PG,land,1853,0.1
PG,land,1854,-0.2
PG,land,1855,-0.5
PG,land,1856,-0.4
PG,land,1857,-0.3
PG,land,1858,-0.5
PG,land,1859,-0.1
PG,land,1860,-0.4
PG,land,1861,-0.9
PG,land,1862,-0.5
PG,land,1863,-0.3
PG,land,1864,0
PG,land,1865,-0.2
PG,land,1866,-0.3
PG,land,1867,-0.4
PG,land,1868,-0.5
PG,land,1869,0
PG,land,1870,-0.2
PG,land,1871,-0.3
PG,land,1872,-0.2
PG,land,1873,-0.3
PG,land,1874,0
PG,land,1875,-0.1
PG,land,1876,-0.1
PG,land,1877,-0.3
PG,land,1878,0.3
PG,land,1879,-0.1
PG,land,1880,-0.2
PG,land,1881,-0.1
PG,land,1882,-0.1
PG,land,1883,-0.5
PG,land,1884,-0.7
PG,land,1885,-0.8
PG,land,1886,-0.3
PG,land,1887,-0.3
PG,land,1888,-0.7
PG,land,1889,-0.1
PG,land,1890,-0.2
PG,land,1891,-0.4
PG,land,1892,-0.2
PG,land,1893,-0.1
PG,land,1894,-0.3
PG,land,1895,-0.4
PG,land,1896,-0.4
PG,land,1897,-0.1
PG,land,1898,-0.5
PG,land,1899,-0.7
PG,land,1900,-0.1
PG,land,1901,-0.5
PG,land,1902,-1
PG,land,1903,-0.7
PG,land,1904,-0.9
PG,land,1905,-0.9
PG,land,1906,-0.5
PG,land,1907,-0.4
PG,land,1908,-0.4
PG,land,1909,-0.3
PG,land,1910,-0.3
PG,land,1911,-0.9
PG,land,1912,-0.6
PG,land,1913,-0.7
PG,land,1914,-0.8
PG,land,1915,-0.4
PG,land,1916,-0.3
PG,land,1917,-0.7
PG,land,1918,-0.9
PG,land,1919,-1
PG,land,1920,-0.7
PG,land,1921,-0.3
PG,land,1922,-0.4
PG,land,1923,-0.7
PG,land,1924,-0.4
PG,land,1925,-0.7
PG,land,1926,-0.4
PG,land,1927,-0.4
PG,land,1928,-0.4
PG,land,1929,-0.6
PG,land,1930,-0.6
PG,land,1931,-0.3
PG,land,1932,-0.6
PG,land,1933,-0.3
PG,land,1934,-0.3
PG,land,1935,-0.4
PG,land,1936,-0.4
PG,land,1937,-0.5
PG,land,1938,-0.3
PG,land,1939,-0.5
PG,land,1940,-0.6
PG,land,1941,-0.5
PG,land,1942,-0.2
PG,land,1943,-0.1
PG,land,1944,-0.2
PG,land,1945,-0.1
PG,land,1946,-0.4
PG,land,1947,-0.5
PG,land,1948,-0.6
PG,land,1949,-0.8
PG,land,1950,-0.3
PG,land,1951,-0.5
PG,land,1952,-0.4
PG,land,1953,-0.5
PG,land,1954,-0.4
PG,land,1955,-0.4
PG,land,1956,-0.1
PG,land,1957,-0.4
PG,land,1958,-0.2
PG,land,1959,-0.4
PG,land,1960,-0.3
PG,land,1961,-0.4
PG,land,1962,0
PG,land,1963,-0.2
PG,land,1964,-0.1
PG,land,1965,-0.8
PG,land,1966,-0.5
PG,land,1967,-0.5
PG,land,1968,-0.2
PG,land,1969,-0.1
PG,land,1970,0.1
PG,land,1971,-0.1
PG,land,1972,-0.5
PG,land,1973,0.1
PG,land,1974,-0.2
PG,land,1975,-0.1
PG,land,1976,-0.3
PG,land,1977,-0.3
PG,land,1978,0
PG,land,1979,-0.1
PG,land,1980,-0.2
PG,land,1981,0.1
PG,land,1982,-0.5
PG,land,1983,0
PG,land,1984,-0.1
PG,land,1985,0
PG,land,1986,0
PG,land,1987,-0.1
PG,land,1988,0.3
PG,land,1989,0.2
PG,land,1990,0
PG,land,1991,-0.1
PG,land,1992,-0.2
PG,land,1993,-0.4
PG,land,1994,-0.2
PG,land,1995,0.2
PG,land,1996,0.4
PG,land,1997,-0.2
PG,land,1998,0.6
PG,land,1999,0.2
PG,land,2000,0.2
PG,land,2001,0.3
PG,land,2002,0.3
PG,land,2003,0.3
PG,land,2004,0.1
PG,land,2005,0.3
PG,land,2006,0.1
PG,land,2007,0.3
PG,land,2008,0.2
PG,land,2009,0.4
PG,land,2010,0.7
PG,land,2011,0.3
PG,land,2012,0.2
PG,land,2013,0.4
PG,land,2014,0.2
PG,land,2015,0.2
PG,land,2016,0.8
PG,land,2017,0.7
PG,land,2018,0.5
PG,land,2019,0.2
PG,land,2020,0.7
PG,land,2021,0.7
PG,land,2022,0.9
PG,land,2023,0.6
PG,land,2024,1
PG,land,2025,1.1
WS,land,1850,0.1
WS,land,1851,-0.3
WS,land,1852,0
WS,land,1853,0.3
WS,land,1854,0.1
WS,land,1855,-0.2
WS,land,1856,-0.2
WS,land,1857,-0.5
WS,land,1858,-0.2
WS,land,1859,0.1
WS,land,1860,-0.3
WS,land,1861,-0.6
WS,land,1862,-0.4
WS,land,1863,-0.4
WS,land,1864,-0.3
WS,land,1865,-0.3
WS,land,1866,-0.3
WS,land,1867,-0.2
WS,land,1868,-0.2
WS,land,1869,-0.1
WS,land,1870,-0.4
WS,land,1871,-0.1
WS,land,1872,-0.1
WS,land,1873,-0.5
WS,land,1874,-0.1
WS,land,1875,-0.2
WS,land,1876,-0.2
WS,land,1877,-0.2
WS,land,1878,-0.2
WS,land,1879,-0.4
WS,land,1880,-0.3
WS,land,1881,0.1
WS,land,1882,0
WS,land,1883,-0.4
WS,land,1884,-0.4
WS,land,1885,-0.5
WS,land,1886,-0.4
WS,land,1887,-0.4
WS,land,1888,-0.1
WS,land,1889,-0.2
WS,land,1890,-0.5
WS,land,1891,-0.4
WS,land,1892,-0.3
WS,land,1893,-0.7
WS,land,1894,-0.3
WS,land,1895,-0.2
WS,land,1896,-0.3
WS,land,1897,-0.2
WS,land,1898,-0.3
WS,land,1899,-0.2
WS,land,1900,0.2
WS,land,1901,0.1
WS,land,1902,-0.4
WS,land,1903,-0.2
WS,land,1904,-0.6
WS,land,1905,-0.4
WS,land,1906,-0.3
WS,land,1907,-0.4
WS,land,1908,-0.5
WS,land,1909,-0.8
WS,land,1910,-0.9
WS,land,1911,-0.6
WS,land,1912,-0.3
WS,land,1913,-0.5
WS,land,1914,-0.3
WS,land,1915,-0.2
WS,land,1916,-0.5
WS,land,1917,-1.1
WS,land,1918,-0.6
WS,land,1919,-0.8
WS,land,1920,-0.5
WS,land,1921,-0.5
WS,land,1922,-0.2
WS,land,1923,-0.4
WS,land,1924,-0.2
WS,land,1925,-0.3
WS,land,1926,-0.2
WS,land,1927,-0.4
WS,land,1928,-0.3
WS,land,1929,-0.3
WS,land,1930,-0.3
WS,land,1931,-0.2
WS,land,1932,-0.2
WS,land,1933,-0.6
WS,land,1934,-0.4
WS,land,1935,-0.4
WS,land,1936,-0.3
WS,land,1937,-0.3
WS,land,1938,-0.4
WS,land,1939,-0.6
WS,land,1940,0
WS,land,1941,0.1
WS,land,1942,0
WS,land,1943,-0.1
WS,land,1944,0.1
WS,land,1945,0.1
WS,land,1946,0.2
WS,land,1947,0.1
WS,land,1948,-0.2
WS,land,1949,-0.2
WS,land,1950,-0.4
WS,land,1951,-0.1
WS,land,1952,0
WS,land,1953,0.1
WS,land,1954,-0.1
WS,land,1955,-0.4
WS,land,1956,-0.4
WS,land,1957,-0.2
WS,land,1958,0
WS,land,1959,0.1
WS,land,1960,-0.1
WS,land,1961,0
WS,land,1962,-0.1
WS,land,1963,0
WS,land,1964,-0.2
WS,land,1965,-0.3
WS,land,1966,0.1
WS,land,1967,-0.3
WS,land,1968,-0.1
WS,land,1969,0.3
WS,land,1970,0
WS,land,1971,-0.3
WS,land,1972,-0.2
WS,land,1973,0
WS,land,1974,-0.4
WS,land,1975,-0.4
WS,land,1976,-0.4
WS,land,1977,0
WS,land,1978,0
WS,land,1979,0
WS,land,1980,0.2
WS,land,1981,-0.1
WS,land,1982,0
WS,land,1983,-0.2
WS,land,1984,0
WS,land,1985,-0.2
WS,land,1986,0
WS,land,1987,0
WS,land,1988,0.1
WS,land,1989,-0.2
WS,land,1990,0.1
WS,land,1991,0.4
WS,land,1992,0.2
WS,land,1993,0.1
WS,land,1994,0.3
WS,land,1995,0.3
WS,land,1996,0.1
WS,land,1997,-0.1
